Customer ID,Gender,DOB,First Name,Last Name,Phone Number,Loyalty Tier,Marketing Segment
"""CID5075569""",Female,4/27/1989,Ivy,Serrano,04899 200 846,Gold,New
"""CID6691383""",Female,6/4/1985,Maverick,Harris,04819 717 829,Bronze,New
"""CID5193063""",Female,1/16/1990,Abigail,Hudson,04894 215 908,Silver,New
"""CID3768866""",Female,9/10/1985,Andrew,Goodwin,04673 901 555,Silver,New
"""CID8734476""",Female,5/1/1995,Lucy,Ibarra,04593 312 812,Gold,New
"""CID5432927""",Female,11/17/1987,Luke,Curry,04367 869 971,Silver,New
"""CID3715635""",Female,11/26/1975,Aria,Kelly,04585 320 424,Bronze,New
"""CID8659862""",Female,8/12/1987,Jackson,Barber,04426 976 620,Bronze,Frequent Rider
"""CID2190603""",Female,4/20/1985,Sarah,Reed,04861 747 708,Bronze,Frequent Rider
"""CID2093503""",Female,7/29/1989,Jaxon,Alexander,04423 696 755,Silver,New
"""CID6641578""",Female,9/27/1985,Thomas,Park,04202 834 686,Silver,New
"""CID9632615""",Female,3/16/1987,Addison,Webster,04417 188 569,Bronze,New
"""CID3189939""",Female,7/4/1979,Walker,Flores,04711 691 523,Gold,New
"""CID4964072""",Female,5/29/1972,Kennedy,Barrera,04745 565 356,Silver,New
"""CID7254633""",Female,10/28/1987,Benjamin,Scott,04566 210 355,Silver,New
"""CID3414004""",Female,2/4/1991,Jose,Hansen,04773 296 301,Bronze,Occasional
"""CID3043364""",Female,3/14/1978,Isaiah,Patel,04992 299 422,Bronze,Occasional
"""CID8519660""",Female,3/15/1990,Roman,Sanders,04262 229 223,Bronze,New
"""CID5363238""",Female,2/14/1977,Axel,Petersen,04694 277 820,Silver,New
"""CID1290020""",Female,8/18/1982,Lyla,Myers,04686 562 457,Silver,New
"""CID7857004""",Female,9/9/1993,Valentina,Malone,04767 251 684,Silver,New
"""CID2737057""",Female,9/17/1988,Colton,Ingram,04267 121 406,Gold,New
"""CID9345393""",Female,5/10/1989,Cooper,Dunn,04600 891 863,Bronze,Frequent Rider
"""CID6684855""",Female,2/24/1977,Delilah,Jacobs,04844 524 975,Silver,New
"""CID4223459""",Female,11/26/1975,Axel,Lee,04705 548 529,Bronze,New
"""CID2136410""",Female,7/13/1991,Caroline,Kelly,04808 759 451,Silver,New
"""CID4817706""",Female,1/22/1988,Ava,Zhang,04259 614 621,Bronze,New
"""CID8581029""",Female,3/3/1975,Christian,Hudson,04545 643 620,Bronze,New
"""CID2369041""",Female,1/19/1992,Paisley,Grant,04772 823 916,Silver,New
"""CID6298660""",Female,1/15/1991,Charles,Young,04873 735 964,Bronze,New
"""CID5145145""",Female,5/1/1977,Hudson,Cole,04276 464 531,Bronze,Frequent Rider
"""CID9797242""",Female,2/1/1976,Charlotte,Buchanan,04293 904 795,Bronze,Occasional
"""CID5072540""",Female,11/14/1976,Stella,Edwards,04918 724 358,Gold,New
"""CID1219782""",Female,3/14/1986,Ruby,Franklin,04540 287 828,Silver,New
"""CID9260464""",Female,10/3/1984,August,Hall,04838 801 286,Bronze,Occasional
"""CID4739654""",Female,12/8/1985,Maverick,Zamora,04422 340 972,Bronze,New
"""CID6861920""",Female,6/8/2006,Kai,Barnes,04309 264 935,Gold,New
"""CID6442166""",Female,5/14/1987,Levi,Morton,04323 877 119,Bronze,New
"""CID6400952""",Female,8/1/1988,Maeve,Velazquez,04432 711 631,Bronze,Occasional
"""CID8152664""",Female,5/13/1985,Axel,Marsh,04568 145 840,Gold,New
"""CID8328880""",Female,10/5/1974,Maya,Briggs,04484 448 889,Silver,New
"""CID3622010""",Female,7/26/1974,Wyatt,Norton,04106 670 251,Bronze,New
"""CID2462633""",Female,12/22/1971,Josiah,Rogers,04346 949 359,Silver,New
"""CID7351352""",Female,10/13/1993,Hazel,Wang,04403 133 768,Bronze,New
"""CID8926560""",Female,5/15/1987,Mason,Yates,04506 245 613,Bronze,Occasional
"""CID7295811""",Female,8/3/1979,Lydia,Williamson,04384 367 401,Bronze,Frequent Rider
"""CID9969650""",Female,6/21/1987,David,Alexander,04619 154 653,Silver,New
"""CID7307037""",Female,2/8/1988,Avery,Swanson,04619 403 454,Silver,New
"""CID9639748""",Female,9/27/1978,Isla,Waters,04699 392 423,Bronze,Occasional
"""CID3083271""",Female,8/22/1989,Anna,Flowers,04189 279 600,Gold,New
"""CID5343027""",Female,2/5/1994,Addison,Gonzales,04482 749 167,Bronze,Occasional
"""CID8134530""",Female,3/17/1979,Joseph,Hardy,04209 256 301,Bronze,New
"""CID6751054""",Female,7/23/1976,Iris,Elliott,04147 672 343,Silver,New
"""CID8308537""",Female,2/8/1987,Adam,Suarez,04480 547 147,Bronze,Occasional
"""CID2049576""",Female,10/30/1984,Thomas,Fernandez,04237 728 555,Bronze,Occasional
"""CID2478685""",Female,8/21/1982,Ian,Curtis,04374 348 604,Bronze,Occasional
"""CID9936697""",Female,4/14/1993,Gael,Ramos,04230 991 683,Bronze,Occasional
"""CID2507939""",Female,1/13/1992,Everly,Hudson,04374 469 402,Bronze,New
"""CID6099178""",Female,10/9/1972,Hannah,Shaffer,04891 322 504,Silver,New
"""CID7610961""",Female,4/8/1997,Natalie,Khan,04153 468 146,Silver,New
"""CID6928889""",Female,10/17/1970,William,Rodgers,04406 835 357,Bronze,Occasional
"""CID6549975""",Female,10/11/1977,Henry,Ward,04662 845 495,Silver,New
"""CID9356758""",Female,3/3/1978,Jose,Arias,04802 767 947,Silver,New
"""CID1239340""",Female,3/25/1998,Benjamin,Cabrera,04196 376 743,Bronze,Occasional
"""CID4076785""",Female,1/16/1975,Miles,Shah,04657 713 522,Bronze,Occasional
"""CID1771477""",Female,10/12/1990,Eloise,Townsend,04804 740 905,Silver,New
"""CID6417332""",Female,8/20/1979,Gael,Taylor,04319 299 119,Silver,New
"""CID1224919""",Female,2/21/1989,Miles,Howell,04619 130 477,Gold,New
"""CID3079750""",Female,6/6/1990,Kinsley,Tyler,04692 149 357,Bronze,Occasional
"""CID6891103""",Female,4/4/1993,Kai,Macias,04835 946 163,Bronze,Frequent Rider
"""CID5361649""",Female,11/1/1986,Mateo,Porter,04783 306 388,Silver,New
"""CID1037294""",Female,2/17/1979,Hudson,Young,04461 856 638,Bronze,Occasional
"""CID2714202""",Female,12/16/1988,Julian,Swanson,04261 826 346,Silver,New
"""CID3573964""",Female,3/20/1984,Madison,Bell,04501 518 354,Bronze,New
"""CID2152200""",Female,5/29/1995,Josiah,Castaneda,04464 139 487,Bronze,Frequent Rider
"""CID9243530""",Female,11/27/1972,Sophia,Kelly,04728 318 854,Gold,New
"""CID5505038""",Female,9/19/1985,Parker,Klein,04588 967 838,Bronze,Frequent Rider
"""CID7508950""",Female,10/13/1988,Sophia,Diaz,04136 634 965,Silver,New
"""CID9830350""",Female,2/6/1987,Amir,Powell,04329 182 734,Silver,New
"""CID2335124""",Female,5/31/1993,Julian,Holt,04402 708 242,Bronze,New
"""CID7811607""",Female,7/16/1985,Isla,Davidson,04270 500 781,Silver,New
"""CID9132384""",Female,3/2/1979,Madison,Malone,04403 278 927,Bronze,Occasional
"""CID5593679""",Female,4/7/1973,Parker,Maldonado,04787 941 930,Silver,New
"""CID4772566""",Female,4/1/1983,Iris,Daniel,04991 667 408,Bronze,Occasional
"""CID6622644""",Female,3/21/1999,Wesley,Lewis,04218 350 663,Gold,New
"""CID4956849""",Female,1/3/1980,Silas,Ballard,04153 902 484,Bronze,Occasional
"""CID8770213""",Female,8/3/1989,Roman,Richards,04461 806 626,Bronze,Occasional
"""CID9188044""",Female,9/15/1990,Mia,Thompson,04995 649 868,Bronze,Occasional
"""CID7315301""",Female,7/27/1990,Dylan,Schroeder,04272 176 596,Bronze,New
"""CID4304616""",Female,1/11/1992,Anthony,Snyder,04747 777 210,Silver,New
"""CID1229173""",Female,10/12/1991,Olivia,Garcia,04222 984 788,Silver,New
"""CID3935904""",Female,6/25/1997,Ruby,Patrick,04242 820 532,Bronze,New
"""CID8776658""",Female,3/20/1972,Jack,Robinson,04401 585 954,Silver,New
"""CID5558237""",Female,11/7/1970,Delilah,Joseph,04777 642 432,Bronze,Frequent Rider
"""CID6306293""",Female,9/3/2005,Harper,Ortiz,04836 627 793,Bronze,Occasional
"""CID2678289""",Female,11/21/1994,Lainey,Manning,04102 547 805,Bronze,Occasional
"""CID9564001""",Female,4/26/2004,Eliana,Adams,04718 382 287,Bronze,Frequent Rider
"""CID1991810""",Female,7/31/1990,Isaac,Gutierrez,04776 168 225,Bronze,New
"""CID2435450""",Female,8/6/1992,Joseph,Pineda,04955 489 168,Silver,New
"""CID7385540""",Female,12/9/1985,Elijah,Mckenzie,04438 591 278,Silver,New
"""CID3589246""",Female,12/29/1977,Jeremiah,Carter,04182 811 751,Silver,New
"""CID3345090""",Female,1/22/1984,Jackson,Guzman,04199 476 329,Bronze,Occasional
"""CID9026335""",Female,6/9/1997,Zoey,Huang,04367 493 723,Bronze,New
"""CID5905849""",Female,2/13/1974,Henry,Howard,04835 269 731,Silver,New
"""CID6489681""",Female,2/16/1991,Hudson,Barker,04958 983 330,Silver,New
"""CID3176437""",Female,10/25/1990,William,Mccoy,04412 432 904,Silver,New
"""CID3092431""",Female,11/27/1976,Waylon,Pacheco,04867 541 172,Silver,New
"""CID5855054""",Female,3/8/1993,Hudson,Vasquez,04471 229 437,Silver,New
"""CID4861100""",Female,1/16/1990,Cameron,Yang,04783 668 663,Silver,New
"""CID1004454""",Female,10/30/1990,Luca,Acosta,04807 812 100,Silver,New
"""CID1810077""",Female,10/28/1988,Enzo,Grant,04176 799 132,Bronze,Frequent Rider
"""CID1696441""",Female,11/25/1988,Robert,Carter,04151 167 564,Silver,New
"""CID7526572""",Female,3/5/1978,Sophie,Gomez,04293 154 555,Silver,New
"""CID2405332""",Female,9/5/1977,Ethan,Rojas,04263 633 718,Bronze,New
"""CID1058279""",Female,2/7/1994,Sarah,Suarez,04174 862 713,Silver,New
"""CID4883225""",Female,1/23/1984,Scarlett,Logan,04474 896 855,Bronze,Occasional
"""CID2102497""",Female,10/15/1980,Noah,Perry,04571 105 782,Bronze,Occasional
"""CID3229735""",Female,2/9/1992,Robert,Welch,04544 697 775,Silver,New
"""CID6372710""",Female,7/24/1978,Josiah,Smith,04671 457 392,Bronze,New
"""CID5237647""",Female,7/14/1972,Sarah,Matthews,04836 805 387,Silver,New
"""CID9403612""",Female,9/20/1970,Iris,Hart,04357 435 146,Gold,New
"""CID5473272""",Female,8/20/1981,Lainey,Tyler,04959 763 528,Silver,New
"""CID8946560""",Female,8/8/1991,Riley,Burton,04313 602 720,Bronze,New
"""CID3868378""",Female,1/13/1993,Eloise,Robertson,04446 126 147,Silver,New
"""CID4705251""",Female,9/30/1986,Christian,Mercado,04191 179 575,Silver,New
"""CID2034377""",Female,6/3/1990,Gael,Marquez,04564 266 873,Gold,New
"""CID8862203""",Female,2/22/1978,Addison,Diaz,04449 397 277,Bronze,Occasional
"""CID8520296""",Female,10/21/1994,Joseph,Murray,04196 995 315,Bronze,New
"""CID3041527""",Female,8/3/1987,Oliver,Robertson,04697 399 852,Bronze,Frequent Rider
"""CID3597153""",Female,12/4/1974,Liam,Fox,04438 707 228,Bronze,New
"""CID3218810""",Female,6/29/1991,Claire,Arnold,04428 863 785,Silver,New
"""CID7990908""",Female,6/11/1992,Oliver,Hess,04223 547 855,Bronze,Frequent Rider
"""CID7223461""",Female,9/1/1984,Lucia,Harmon,04300 384 372,Gold,New
"""CID1551649""",Female,2/5/1985,Noah,Franklin,04664 902 461,Gold,New
"""CID4284496""",Female,11/17/1991,Lily,Adkins,04939 345 111,Bronze,New
"""CID6008457""",Female,5/15/1974,Levi,Craig,04960 180 449,Silver,New
"""CID9421257""",Female,9/28/1992,Elizabeth,Khan,04631 476 446,Gold,New
"""CID8788891""",Female,10/9/1989,Dylan,Wallace,04115 478 837,Gold,New
"""CID6385476""",Female,10/22/1977,Wyatt,Pacheco,04824 337 238,Silver,New
"""CID6169160""",Female,3/31/1988,Christian,Fletcher,04537 318 423,Bronze,New
"""CID3089358""",Female,5/26/1991,Alice,Bradley,04654 335 298,Silver,New
"""CID5063031""",Female,3/11/1989,Logan,Ballard,04916 416 943,Silver,New
"""CID7554830""",Female,8/8/1983,Isla,Mccormick,04715 391 345,Bronze,Occasional
"""CID8212985""",Female,12/9/1981,Andrew,Davidson,04981 184 781,Silver,New
"""CID9025261""",Female,2/4/1991,Ana,Peterson,04479 578 962,Bronze,Occasional
"""CID4228014""",Female,10/3/1994,Isla,Simon,04327 637 732,Bronze,New
"""CID9869891""",Female,9/19/1984,Avery,Townsend,04440 738 251,Bronze,Frequent Rider
"""CID5350714""",Female,9/1/1988,Leo,Oliver,04870 182 940,Silver,New
"""CID4202975""",Female,4/21/1992,Sadie,Warren,04259 206 685,Silver,New
"""CID7715119""",Female,8/28/1991,Elijah,Love,04864 965 686,Silver,New
"""CID1834659""",Female,3/22/1993,Everett,Chan,04136 574 304,Bronze,Occasional
"""CID8595157""",Female,11/19/1972,Myles,Moran,04334 967 489,Bronze,Frequent Rider
"""CID2976543""",Female,12/12/1974,Mila,Wilkins,04751 802 299,Bronze,Occasional
"""CID4176853""",Female,10/19/1995,Lincoln,Vazquez,04565 560 528,Gold,New
"""CID4020830""",Female,9/15/1974,Isaac,Jordan,04897 420 834,Silver,New
"""CID4201724""",Female,12/28/1972,James,Conner,04443 878 763,Silver,New
"""CID3174868""",Female,2/5/1993,Lyla,Avila,04510 507 881,Bronze,New
"""CID2217092""",Female,1/17/1978,Grayson,Gardner,04844 337 343,Silver,New
"""CID4054802""",Female,9/14/1972,Asher,Terry,04415 660 702,Bronze,Occasional
"""CID7461148""",Female,11/3/1984,Sophia,Waters,04583 125 414,Silver,New
"""CID9206296""",Female,4/7/1970,Abigail,Haynes,04222 580 773,Bronze,Occasional
"""CID3017790""",Female,7/6/1986,Madison,Anderson,04573 954 857,Silver,New
"""CID4462335""",Female,3/14/1990,Luca,Ball,04712 945 976,Bronze,New
"""CID1450923""",Female,1/25/1990,Zoe,Keller,04702 249 320,Bronze,New
"""CID3442433""",Female,7/6/1991,Leo,Ali,04136 319 830,Silver,New
"""CID9988196""",Female,12/17/1992,Luke,Jensen,04136 840 534,Bronze,Occasional
"""CID4343435""",Female,12/26/1990,Colton,Hogan,04822 433 834,Bronze,New
"""CID3356540""",Female,1/9/1987,Hazel,Gordon,04964 507 174,Bronze,New
"""CID2817259""",Female,6/13/1971,Isaac,Mcdaniel,04787 880 437,Silver,New
"""CID8108902""",Female,2/13/1989,Kennedy,Mccoy,04503 853 171,Silver,New
"""CID7727894""",Female,11/28/1990,Theo,Harrison,04527 238 445,Silver,New
"""CID3128801""",Female,7/22/1970,Lainey,Olsen,04669 140 129,Silver,New
"""CID7088933""",Female,8/28/1981,Sofia,Cochran,04915 141 610,Silver,New
"""CID6279107""",Female,10/5/1986,Daniel,Wise,04759 246 225,Silver,New
"""CID8651321""",Female,1/18/1994,Liliana,Barrett,04835 997 356,Bronze,New
"""CID6563964""",Female,5/20/1985,Eliana,Reeves,04260 129 652,Gold,New
"""CID8670727""",Female,5/8/2003,August,Navarro,04452 747 980,Silver,New
"""CID4550034""",Female,4/13/1993,Waylon,Molina,04894 179 792,Silver,New
"""CID1430791""",Female,11/6/1978,Liam,Juarez,04267 300 105,Bronze,Occasional
"""CID2338325""",Female,4/23/1989,Myles,Huang,04472 676 692,Gold,New
"""CID4836546""",Female,8/10/1986,Ana,Bush,04744 634 569,Bronze,Occasional
"""CID5648449""",Female,7/14/1989,Charlotte,Moore,04802 854 797,Bronze,New
"""CID4400556""",Female,9/15/1974,Scarlett,Vaughn,04811 529 973,Bronze,New
"""CID9425643""",Female,11/25/1992,Allison,Bryant,04796 361 244,Bronze,Occasional
"""CID8734833""",Female,11/20/1974,James,Barnes,04522 707 440,Silver,New
"""CID6711858""",Female,3/13/1991,Quinn,Williams,04691 845 396,Bronze,Occasional
"""CID5634271""",Female,5/4/1990,Silas,Webster,04472 331 264,Bronze,New
"""CID2812243""",Female,9/21/1977,Josie,Cardenas,04147 110 732,Bronze,Frequent Rider
"""CID1450676""",Female,10/12/1982,Luke,Shelton,04977 581 124,Silver,New
"""CID4258027""",Female,7/11/1990,Theo,Fuller,04297 841 441,Bronze,New
"""CID6147194""",Female,5/16/1985,Isabella,Jimenez,04301 679 303,Bronze,Occasional
"""CID3260888""",Female,8/9/1974,John,Hogan,04422 314 285,Silver,New
"""CID6259289""",Female,11/8/1996,Josie,Chang,04887 389 908,Bronze,Occasional
"""CID5578714""",Female,10/22/1987,Ellie,Hunter,04807 489 849,Bronze,New
"""CID6233550""",Female,11/24/1984,Autumn,Wood,04647 359 822,Bronze,Occasional
"""CID3968607""",Female,7/26/1979,Sofia,Arias,04715 120 826,Bronze,Frequent Rider
"""CID8965899""",Female,9/25/1976,Athena,Davidson,04636 682 628,Silver,New
"""CID8954296""",Female,9/26/1984,Maverick,Brooks,04353 701 437,Bronze,Frequent Rider
"""CID7528541""",Female,4/9/1984,Melody,Fischer,04249 242 882,Silver,New
"""CID2112130""",Female,10/13/1972,Abigail,Gilbert,04692 116 139,Silver,New
"""CID6300235""",Female,6/4/1993,Carter,Schroeder,04855 604 605,Silver,New
"""CID4238321""",Female,3/27/1977,Walker,Manning,04669 137 957,Bronze,Frequent Rider
"""CID9678210""",Female,5/23/1990,Scarlett,Mcdaniel,04417 436 801,Gold,New
"""CID8400308""",Female,4/9/1980,Claire,Ayala,04500 571 221,Silver,New
"""CID6261344""",Female,5/28/1986,Isaiah,Hogan,04220 207 824,Bronze,Occasional
"""CID2728777""",Female,4/28/1988,Ian,Nunez,04906 730 153,Bronze,Occasional
"""CID8157747""",Female,1/19/1978,Jaxon,Higgins,04631 565 124,Bronze,Frequent Rider
"""CID3507797""",Female,5/27/1972,Addison,Greene,04106 325 910,Gold,New
"""CID6271890""",Female,1/11/1976,Elizabeth,Fox,04387 207 678,Bronze,Frequent Rider
"""CID8435455""",Female,12/15/1987,Walker,Day,04596 686 261,Gold,New
"""CID5686037""",Female,8/26/1977,Victoria,Fisher,04742 119 992,Bronze,Frequent Rider
"""CID4980626""",Female,6/11/1986,Caroline,Hogan,04437 987 865,Gold,New
"""CID6519821""",Female,5/3/1991,Silas,Moody,04302 527 154,Silver,New
"""CID2708729""",Female,2/22/1993,Madelyn,Garrett,04566 277 731,Bronze,Occasional
"""CID7770313""",Female,5/6/1992,Robert,Meyer,04909 513 565,Bronze,New
"""CID6762555""",Female,11/23/1992,Zoey,Turner,04997 694 946,Bronze,New
"""CID8965217""",Female,12/15/1979,Josephine,Montoya,04784 748 263,Silver,New
"""CID6365897""",Female,12/19/1977,Ivy,Greene,04884 496 785,Silver,New
"""CID4680776""",Female,5/22/1978,Emery,Simmons,04410 723 883,Gold,New
"""CID9332087""",Female,6/6/1988,Micah,Webster,04725 889 967,Bronze,New
"""CID2961605""",Female,4/28/1978,Lucia,Carlson,04412 375 559,Bronze,Occasional
"""CID9732045""",Female,2/20/1982,Colton,Wang,04572 391 898,Silver,New
"""CID8435807""",Female,2/23/1990,Sebastian,Medina,04715 412 712,Bronze,New
"""CID6638405""",Female,12/27/1971,Lyla,Powers,04336 785 196,Gold,New
"""CID6416440""",Female,4/23/1994,Logan,Olson,04578 837 800,Bronze,Frequent Rider
"""CID9606413""",Female,4/1/1981,Daisy,Swanson,04972 519 149,Bronze,Occasional
"""CID1217420""",Female,8/22/1996,Henry,Terry,04416 865 568,Silver,New
"""CID7818025""",Female,3/23/1992,Julian,Walker,04490 909 118,Gold,New
"""CID8851221""",Female,9/10/1970,Melody,Strickland,04140 682 857,Bronze,New
"""CID6514159""",Female,8/1/1972,Jeremiah,Rodgers,04414 702 454,Silver,New
"""CID9210824""",Female,10/20/1993,August,Waters,04119 831 814,Bronze,New
"""CID9704137""",Female,4/5/1987,Abigail,Sanchez,04694 313 551,Bronze,New
"""CID3383123""",Female,6/9/1988,Lucas,Graham,04975 939 862,Silver,New
"""CID4973554""",Female,11/2/1993,Miles,Stevenson,04889 174 796,Bronze,Occasional
"""CID9602557""",Female,10/2/1976,Theodore,Owen,04205 882 576,Silver,New
"""CID3935823""",Female,12/15/1993,Wesley,Kim,04954 851 150,Bronze,Frequent Rider
"""CID2200813""",Female,12/11/1993,Lucas,Higgins,04747 705 670,Bronze,Occasional
"""CID5265543""",Female,9/22/1995,Amir,Harrison,04698 981 554,Gold,New
"""CID2889678""",Female,8/8/1974,Amir,Cain,04200 857 352,Gold,New
"""CID5234419""",Female,12/23/1983,Rowan,Rangel,04974 727 323,Bronze,Frequent Rider
"""CID6705833""",Female,12/22/1989,Micah,Kelley,04663 202 245,Silver,New
"""CID8522776""",Female,7/6/1986,Abigail,Clarke,04959 296 956,Bronze,Occasional
"""CID6444140""",Female,6/30/2005,Vivian,Owens,04189 931 410,Bronze,Occasional
"""CID9018668""",Female,1/6/1985,Lily,Norris,04121 663 494,Silver,New
"""CID4788852""",Female,4/16/1984,Jackson,Caldwell,04333 990 358,Bronze,Occasional
"""CID7676065""",Female,9/22/1991,Penelope,Simmons,04429 313 567,Gold,New
"""CID4598475""",Female,11/6/1991,Charles,Phillips,04610 516 405,Bronze,New
"""CID6095048""",Female,1/6/1991,Isaiah,Matthews,04913 545 498,Bronze,Frequent Rider
"""CID2211150""",Female,7/10/1985,Mila,Hansen,04612 151 835,Bronze,Occasional
"""CID8002017""",Female,10/17/1991,Elijah,Maxwell,04554 535 893,Silver,New
"""CID5716515""",Female,5/23/2003,Cameron,Trujillo,04193 840 663,Silver,New
"""CID5802183""",Female,10/21/1994,Eleanor,Hale,04783 647 860,Silver,New
"""CID4071649""",Female,1/28/1983,Andrew,Owens,04733 957 726,Silver,New
"""CID4201417""",Female,10/20/1992,Aurora,Campos,04969 992 972,Silver,New
"""CID9857033""",Female,5/31/1975,Emma,Herrera,04926 923 548,Bronze,Occasional
"""CID5167008""",Female,7/26/1980,Lyla,Gutierrez,04608 464 469,Silver,New
"""CID9916007""",Female,9/7/1994,Owen,Howell,04102 534 836,Bronze,New
"""CID6799457""",Female,6/6/1992,Samuel,Adams,04958 852 890,Bronze,Occasional
"""CID2718832""",Female,5/15/1989,Maeve,Richardson,04510 691 948,Silver,New
"""CID9141985""",Female,10/18/1988,Charlotte,Warner,04723 664 651,Bronze,New
"""CID3817313""",Female,5/8/1987,Luka,Romero,04746 642 115,Bronze,Occasional
"""CID5506098""",Female,9/11/1990,Madelyn,Cannon,04819 262 155,Bronze,Occasional
"""CID6941922""",Female,5/20/1978,Carter,Lucas,04224 718 110,Silver,New
"""CID3722783""",Female,6/1/1984,Mia,Kelly,04483 820 534,Bronze,New
"""CID2876803""",Female,8/15/1991,Robert,Jensen,04632 397 832,Bronze,Frequent Rider
"""CID1594982""",Female,12/25/1989,Emma,Day,04610 202 717,Silver,New
"""CID6474730""",Female,6/27/1987,Ruby,Franklin,04172 358 388,Bronze,Occasional
"""CID3221179""",Female,9/27/1993,Levi,Ward,04437 162 244,Silver,New
"""CID3970800""",Female,6/1/1994,Grayson,Clarke,04204 638 883,Gold,New
